X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,qW,Total_Power
198,0,197.07,77.29,197.18,150,82.85,198,398,0,397.07,77.29,397.18,150,282.85,198,798,0,797.07,77.29,797.18,150,682.85,198,998,0,997.07,77.29,997.18,150,882.85,198,398,200,397.07,277.29,397.18,350,282.85,398,598,400,597.07,477.29,597.18,550,482.85,598,998,400,997.07,477.29,997.18,550,882.85,598,198,600,197.07,677.29,197.18,750,82.85,798,998,600,997.07,677.29,997.18,750,882.85,798,198,800,197.07,877.29,197.18,950,82.85,998,398,800,397.07,877.29,397.18,950,282.85,998,798,800,797.07,877.29,797.18,950,682.85,998,0,1000,93023.68,82673.97,76556.56,75205.16,97744.21,88018.42,83384.29,72239.2,99969.57,92146.96,85994.69,84174.93,107443.42,102214.36,98100.53,88525.22,77324.61,78179.86,76338.02,73600.23,83627.7,78609.32,75690.18,75518.94,96291.24,94534.96,92840.59,75622.79,78084.25,75934.49,75850.66,69467.65,88910.82,89585.18,88400.2,79645.65,69382.31,67861.56,66983.21,71149.87,76997.88,72811.48,72079.57,68490.14,76276.14,84566.66,87574,78838.77,71635.51,0.77,4016119.59
1,1,0,51,1,101,1,151,401,1,501,0,401,140,550,198,798,0,797.46,75.21,797.18,150,682.51,398,998,0,997.46,75.21,997.18,150,832.51,248,48,201,98,250,148,300,198,350,201,401,201,470,201,590,150,698,998,400,997.46,475.21,997.18,550,782.51,498,448,601,498,550,548,700,498,850,1,801,1,870,1,940,200,1000,598,850,497.46,775.21,597.18,950,432.51,998,798,800,797.46,875.21,797.18,950,682.51,998,998,800,997.46,875.21,1000,1000,882.51,998,0,1010,95539.15,85041.22,83181.09,78513.2,91833.35,96457.44,86300.27,84961.19,102459.52,93818.36,91855.78,87624.79,107354.62,102088.7,98507.55,92077.68,77047.64,76829.59,75921.2,78445.08,76656.95,77883.47,78517.21,75554.44,97771.05,95173.17,93006.97,82832.55,78441.63,83924.87,82587.1,70899.98,76150.89,73485.81,72400.28,72517.65,72903.08,75553.45,68843.96,72232.04,89644.02,82693.44,74348.63,71659.85,95996.52,90979.72,89023.26,78060.37,71514.59,0.79,4107337.96
1,1,1,70,1,140,50,198,248,1,298,50,348,100,398,150,798,0,797.11,67.15,793.4,139.02,749,198,998,0,997.11,67.15,993.4,139.02,949,198,998,200,997.11,267.15,993.4,339.02,949,398,198,400,197.11,467.15,193.4,539.02,149,598,998,400,997.11,467.15,993.4,539.02,949,598,198,600,197.11,667.15,193.4,739.02,149,798,998,600,997.11,667.15,993.4,739.02,949,798,198,800,197.11,867.15,193.4,939.02,149,998,598,800,597.11,867.15,593.4,939.02,549,998,998,800,997.11,867.15,993.4,939.02,949,998,0,1000,92099.45,83505.5,77846.83,76334.98,95487.63,86700.26,81790.63,78880.97,100351.34,90041.68,84746.03,80414.82,107728.78,101860.82,99420.74,80136.09,93300.92,90211.72,92910.41,75901.64,81361.84,78089.52,78874.24,68449.31,89586.67,88841.05,92355.14,75714.42,73606.11,71029.15,74417.69,66445.71,89964.94,88725.25,91323.74,76331.87,69373.99,67793.2,71753.56,75447.06,77274.59,73872.03,73006,72053.94,88851.88,88702.5,90228.03,84215.81,74287.44,0.78,4061647.92
0,1,98,50,178,0,48,150,401,0,401,51,287,215,401,151,898,0,737,36,797.18,149.97,699,148,991,0,997.46,75.42,997.18,149.97,949,198,1,201,0,286,0,348,0,398,996,229,985,277,997.18,349.97,921,355,798,400,797.46,475.42,897.18,549.97,599,548,0,499,5,571,1,701,1,751,998,600,1000,648,997.18,749.97,940,586,0,803,0,870,51,940,83,1000,451,801,401,870,401,940,350,1000,998,800,997.46,875.42,997.18,949.97,949,998,0,1000,88798.61,80681.28,92932.22,80029.49,96876.82,92382.13,76979.63,81861.49,98269.27,95075.65,86474.6,82738.93,106778.28,100104.77,98613.7,83052.26,76278.55,77339.05,76260.26,83125.72,92285.13,87953.61,91184.99,79907.32,83049.12,84463.07,82053.37,76034.52,78643.52,76184.62,80075.5,80556.11,90452.84,84103.17,90947.94,78521.63,73653.06,71952.99,74285.68,71897.55,79287.44,77476.24,76932.98,75143.06,88069.61,90491.88,89605.78,81774.98,75359.14,0.79,4116792.93
198,0,195.76,77.94,191.75,150,89.76,198,398,0,395.76,77.94,391.75,150,289.76,198,598,0,595.76,77.94,591.75,150,489.76,198,398,200,395.76,277.94,391.75,350,289.76,398,998,200,995.76,277.94,991.75,350,889.76,398,598,400,595.76,477.94,591.75,550,489.76,598,998,400,995.76,477.94,991.75,550,889.76,598,198,600,195.76,677.94,191.75,750,89.76,798,398,600,395.76,677.94,391.75,750,289.76,798,798,600,795.76,677.94,791.75,750,689.76,798,198,800,195.76,877.94,191.75,950,89.76,998,998,800,995.76,877.94,991.75,950,889.76,998,0,1010,94074.39,83010.39,75696.85,73647.09,99405.79,88850.11,80169,70275.27,107684.16,100351.67,93527.08,81139.36,72738.45,74383.26,75297.36,71958.98,105675.51,100268.59,97463.12,81030.48,79092.17,75704.68,73917.73,69746.9,91968.24,91578.53,89761.95,82919.72,73543,70129.59,68699.66,67368.84,69590.09,70496.44,70827.77,64517.94,77362.67,81182.26,82184.63,73940.31,64373.65,69767.68,76586.23,77988.5,89945.89,87875.05,86199.52,78478.63,75286.86,0.76,3957682.06
1,1,1,51,1,101,1,201,201,1,301,70,201,140,250,198,601,1,601,70,601,140,600,248,998,0,997.07,77.37,993.01,150,887.3,198,998,200,997.07,277.37,993.01,350,987.3,398,1,401,1,470,1,540,50,598,798,400,797.07,477.37,793.01,550,687.3,548,998,600,997.07,677.37,993.01,750,887.3,798,0,701,1,870,1,940,50,998,348,750,397.07,877.37,393.01,950,287.3,998,598,750,697.07,877.37,593.01,950,537.3,998,998,800,997.07,877.37,993.01,950,887.3,998,0,1010,91732.06,80642.33,76375.97,77802.69,95666.99,88245.13,79307.6,76684.59,101315.79,92899.35,86636.24,83494.78,107381.48,104055.1,101878.57,85257.95,95526.52,94893.13,93869.2,89008.13,82995.31,78621.73,76415.82,74346.6,83386.58,84826.42,85184.72,76587.52,93400.71,90746.37,90822.47,75776.6,75573.37,76046.55,70971.06,68865.95,78003.87,73659.62,71482.24,72788.94,81011.71,76138.99,74652.51,71492.03,87254.83,88690.66,87730.29,79139.38,66495.67,0.79,4095806.49
598,0,597.07,78.42,593.11,147.49,549,198,798,0,797.07,78.42,793.11,147.49,749,198,998,0,997.07,78.42,993.11,147.49,949,198,598,200,597.07,278.42,593.11,347.49,549,398,198,400,197.07,478.42,193.11,547.49,149,598,398,400,397.07,478.42,393.11,547.49,349,598,998,400,997.07,478.42,993.11,547.49,949,598,198,600,197.07,678.42,193.11,747.49,149,798,598,600,597.07,678.42,593.11,747.49,549,798,598,800,597.07,878.42,593.11,947.49,549,998,798,800,797.07,878.42,793.11,947.49,749,998,998,800,997.07,878.42,993.11,947.49,949,998,0,1000,95226.14,84892.18,80632.73,73226.25,100204.09,90046.53,84213.16,79877.67,107513.8,102536.8,97488.06,88520.52,74409.46,80127.3,85857.11,82858.03,81181.87,74357.61,71196.81,65697.59,82037.06,80999.85,78925.84,72009.57,94991.07,92906.84,90918.69,84817.36,63714.72,64972.09,68362.67,68183.23,84499.19,80368.91,76630.96,60715.79,68816.5,64023.42,63887.09,63817.41,82648.54,74798.02,70015.21,65543.51,94497.57,90855.73,86222.48,77811.14,80410.15,0.76,3928464.31
198,0,197.07,76.09,192.74,156.23,105.94,198,398,0,397.07,76.09,392.74,156.23,305.94,198,598,0,597.07,76.09,592.74,156.23,505.94,198,998,0,997.07,76.09,992.74,156.23,905.94,198,998,200,997.07,276.09,992.74,356.23,905.94,398,198,400,197.07,476.09,192.74,556.23,105.94,598,398,400,397.07,476.09,392.74,556.23,305.94,598,198,600,197.07,676.09,192.74,756.23,105.94,798,998,600,997.07,676.09,992.74,756.23,905.94,798,198,800,197.07,876.09,192.74,956.23,105.94,998,598,800,597.07,876.09,592.74,956.23,505.94,998,998,800,997.07,876.09,992.74,956.23,905.94,998,0,1000,91825.16,81174.08,77283.62,75605.93,96177.28,83786.14,76803.8,72634.36,101631.84,91438.49,84734.53,76452.5,107422.55,102692.4,101860.27,84813,93643.32,93366.74,92833.6,84802.29,78769.65,75306.22,73473.64,68848.96,83012.64,82315.35,81157.93,72073.72,67590.88,69907.6,76313.57,69241.27,95118.91,92455.98,91874.72,75268.34,70983.54,70084.25,73961.5,73229.15,77006.53,73730.66,75096.06,69278.28,86679.7,87509.58,87510.25,79264.36,74330.14,0.78,4022375.28
198,0,197.6,70.41,193.21,148.96,149,198,398,0,397.6,70.41,393.21,148.96,349,198,798,0,797.6,70.41,793.21,148.96,749,198,198,200,197.6,270.41,193.21,348.96,149,398,998,200,997.6,270.41,993.21,348.96,949,398,198,400,197.6,470.41,193.21,548.96,149,598,798,400,797.6,470.41,793.21,548.96,749,598,998,600,997.6,670.41,993.21,748.96,949,798,198,800,197.6,870.41,193.21,948.96,149,998,398,800,397.6,870.41,393.21,948.96,349,998,798,800,797.6,870.41,793.21,948.96,749,998,998,800,997.6,870.41,993.21,948.96,949,998,0,1010,94202.57,83397.7,80391.88,70107.98,99827.03,90513.93,84744.34,77514.91,108704.53,102135.02,97771.79,86893.61,71198.5,72258.64,79182.23,69862.35,103190.06,96604.89,94794.76,87135.41,73507.01,73050.96,77961.77,74927.1,85834.39,84695.9,85973.85,78415.63,94019.32,89769.5,90223.91,71053.52,77315.5,70334.48,70869.06,71616.69,76770.02,72510.06,71988.74,68154.42,73912.14,70996.08,72355.99,70292.38,86203.38,85768.62,86615.31,77073.23,75445.31,0.77,4008086.42
1,1,1,51,1,101,1,151,601,1,701,0,601,101,601,151,998,0,1000,79.83,1000,150,689.53,298,151,151,1,270,1,340,0,498,998,200,997.18,279.83,992.97,350,889.53,398,601,401,601,451,601,501,651,551,50,601,151,570,1,740,50,698,351,501,401,670,401,790,350,898,998,600,997.18,679.83,992.97,750,839.53,698,0,801,1,870,1,940,100,1000,651,998,550,998,700,898,750,998,998,800,997.18,879.83,992.97,950,939.53,998,0,1000,96691.16,85867.08,82507.52,78418.07,94292.01,99042.52,91023.28,85369.54,107264.16,103417.96,100192.3,86049.39,85559.02,82579.36,80254.1,79653.49,96247.76,96584.41,94316.35,88003.61,86701.46,84165.62,79030.94,80844.87,71696.35,76688.74,72953.77,76149.38,77300.99,79056.54,76768.14,73843.31,95539.8,93500.03,91310.13,80195.03,73828.68,74277.05,72994.64,70067.49,72547.36,75528.09,78325.01,74835.33,88306.81,89509.49,88512.6,80201.96,69073.84,0.79,4117029.5
198,0,197.07,77.29,197.18,150,82.85,198,398,0,397.07,77.29,397.18,150,282.85,198,798,0,797.07,77.29,797.18,150,682.85,198,998,0,997.07,77.29,997.18,150,882.85,198,398,200,397.07,277.29,397.18,350,282.85,398,598,400,597.07,477.29,597.18,550,482.85,598,998,400,997.07,477.29,997.18,550,882.85,598,198,600,197.07,677.29,197.18,750,82.85,798,998,600,997.07,677.29,997.18,750,882.85,798,198,800,197.07,877.29,197.18,950,82.85,998,398,800,397.07,877.29,397.18,950,282.85,998,798,800,797.07,877.29,797.18,950,682.85,998,0,1000,93023.68,82673.97,76556.56,75205.16,97744.21,88018.42,83384.29,72239.2,99969.57,92146.96,85994.69,84174.93,107443.42,102214.36,98100.53,88525.22,77324.61,78179.86,76338.02,73600.23,83627.7,78609.32,75690.18,75518.94,96291.24,94534.96,92840.59,75622.79,78084.25,75934.49,75850.66,69467.65,88910.82,89585.18,88400.2,79645.65,69382.31,67861.56,66983.21,71149.87,76997.88,72811.48,72079.57,68490.14,76276.14,84566.66,87574,78838.77,71635.51,0.77,4016119.59
1,1,1,51,1,101,1,201,201,1,201,70,151,190,250,198,548,0,596.79,74.47,693.7,150,481.84,198,1000,0,1000,74.47,993.7,150,881.84,198,601,201,601,270,601,340,650,398,1000,200,1000,274.47,1000,450,881.84,398,398,400,396.79,474.47,393.7,550,281.84,548,198,600,196.79,674.47,143.7,700,81.84,798,848,651,898,550,948,700,998,850,1,801,1,870,0,940,0,1000,598,800,596.79,974.47,693.7,1000,481.84,1000,948,800,1000,924.47,1000,1000,881.84,998,100,1000,93244.55,80448.33,74555.77,74834.4,96881.38,87115.2,74365.94,77920.78,102089.27,91383.14,89949.25,79829.73,107804.21,103694.89,102910.24,85657.02,84210.94,79938.05,76767.78,77880.31,96474.69,94568.06,93970.76,88102.79,74606.66,74893,77189.42,75786.65,76081.08,78406.99,72286.18,78566.9,86529.17,88904.49,89913.77,90587.89,75566.79,75727.65,75941.03,71622.7,79818.89,74203.15,77097.36,72062.4,86788.5,90833.45,89281.24,78056.37,71918.09,0.79,4097221.85
0,0,0,54,0,101,0,192,410,0,422,52,401,101,502,171,815,0,797.07,78.66,843.48,150,725,212,298,201,142,212,298,300,403,371,998,200,981,284,842,417,1000,398,598,400,697.07,478.66,583,653,749,598,898,300,997.07,478.66,943.48,650,949,598,40,760,70,719,21,514,60,640,0,803,0,893,1,940,161,1000,255,844,469,865,501,1000,316,1000,798,800,797.07,878.66,773,952,749,998,998,800,997.07,878.66,1000,1000,949,998,0,1000,96023.19,85953.88,79156.57,77233.2,100966.61,91961.92,84846.67,84221.28,106889.31,103380.77,96296.04,86708.82,82014.62,75944.37,77952.94,74787.83,101172.1,97182.81,84413.37,94416.89,80449.7,79503.07,78816.68,81436.91,86179.67,96541.85,86297.85,94551.83,73002.91,75744.54,80340.9,79170.52,71597.11,73390.51,68151.73,68518.32,73684.38,75745.1,71467.35,71353.17,84086.63,79862.68,79575.55,76817.32,93418.95,94921.04,87339.74,80176.03,70380.72,0.79,4093464.04
198,0,196.79,73.83,192.61,150,77.19,198,398,0,396.79,73.83,392.61,150,277.19,198,598,0,596.79,73.83,592.61,150,477.19,198,998,0,996.79,73.83,992.61,150,877.19,198,198,200,196.79,273.83,192.61,350,77.19,398,798,400,796.79,473.83,792.61,550,677.19,598,998,400,996.79,473.83,992.61,550,877.19,598,398,600,396.79,673.83,392.61,750,277.19,798,998,600,996.79,673.83,992.61,750,877.19,798,398,800,396.79,873.83,392.61,950,277.19,998,798,800,796.79,873.83,792.61,950,677.19,998,998,800,996.79,873.83,992.61,950,877.19,998,0,1000,92866.68,82285.22,76610.47,73223.87,96477.63,86016.38,78548.83,73179.19,102078.18,93722.5,88406.4,79893.89,107406.84,102772.21,100842.59,93577.39,69451.99,72890.29,75136.08,76319.31,88490.54,80895.47,74173.26,71559.86,97926.96,93406.82,91663.24,74011.74,74123.08,72121.4,73599.84,66950.2,88071.44,87560.49,88199.18,72077.63,67864.74,67601.59,70766.11,72781.62,69007.28,70881.43,70717.51,68673.69,85603.49,85935.32,84851.37,74931.05,77313.89,0.77,3983466.19
0,0,1,51,0,101,1,151,401,1,401,51,401,101,501,151,798,0,797.07,78.66,843.48,150,749,198,298,201,148,200,298,300,398,350,998,200,997.07,278.66,843.48,450,1000,398,598,400,697.07,478.66,593.48,650,749,598,898,300,997.07,478.66,943.48,650,949,598,40,760,80,720,20,530,60,640,1,801,1,870,1,940,150,998,301,801,501,870,501,1000,350,998,798,800,797.07,878.66,793.48,950,749,998,998,800,997.07,878.66,1000,1000,949,998,0,1000,95868.68,85415.16,79788.83,74415.56,100560.67,90537.4,83583.85,85329.96,107478.71,103086.04,97421.04,86028.52,82233.89,75073.73,75506.48,75864.73,102894.46,96686.57,85159.52,94401.8,81449.79,79973.69,78459.27,81379.62,86441.19,94365.15,86378.2,91431.73,72225.43,74433.38,81299.23,78644.37,72409.42,72583.29,71403.25,71191.59,75958.76,74408.08,72093.67,71115.46,86028.92,82456.44,79075.44,75282.49,93648.75,90224.16,87038.52,76523.08,70596.88,0.79,4085978.13
198,0,197.02,68.63,193.26,141.76,149,198,598,0,597.02,68.63,593.26,141.76,549,198,198,200,197.02,268.63,193.26,341.76,149,398,398,200,397.02,268.63,393.26,341.76,349,398,998,200,997.02,268.63,993.26,341.76,949,398,198,400,197.02,468.63,193.26,541.76,149,598,998,400,997.02,468.63,993.26,541.76,949,598,198,600,197.02,668.63,193.26,741.76,149,798,398,600,397.02,668.63,393.26,741.76,349,798,198,800,197.02,868.63,193.26,941.76,149,998,398,800,397.02,868.63,393.26,941.76,349,998,798,800,797.02,868.63,793.26,941.76,749,998,0,1000,98965.72,90414.97,85152.94,72470.38,107836.11,100922.54,97128.29,88356.96,75647.13,71052.22,73294.09,68015.12,84543.65,78682.9,78183.07,74859.57,106019.93,100179.07,98515.01,80311.57,69271.21,72814.24,77888.99,68595.76,92475.4,90097.16,91006,86637.35,72824.54,69577.75,69538.45,63295.25,81033.82,77574.12,78774.03,62580,62720.45,62287.64,68482.12,72518.68,72940.87,71730.54,73410.61,69376.32,92127.1,89657.6,87315.13,80540.96,73868.51,0.76,3931511.83
1,1,0,51,1,101,1,151,401,0,401,51,401,101,401,151,998,0,947.07,28.42,1000,147.49,949,198,398,200,447.07,278.42,193.11,297.49,299,398,998,200,997.07,278.42,993.11,347.49,949,398,40,560,80,520,120,480,110,390,798,350,797.07,478.42,793.11,547.49,699,448,0,601,1,651,1,701,1,751,898,600,797.07,678.42,793.11,747.49,749,798,1,801,1,870,0,940,100,998,701,900,550,998,700,1000,800,998,998,800,997.07,878.42,1000,947.49,1000,998,0,1000,94531.71,84068.68,80470.79,76332.44,101149.85,92524.72,87619.82,85734.47,106856.15,95496.76,103074.73,84434.93,82392.69,81902.26,75992.63,77768.75,94978.03,94527.85,95398.34,89684.73,73647.56,75080.2,76748.63,77953.59,84896.53,87810.62,83115.34,79949.65,73939.61,74320.69,74119.31,73985.01,90373.3,88280.13,86340.58,76424.49,74158.45,75677.64,73674.29,73551.16,79208.78,73968.87,76096.04,79426.69,93036.55,90671.79,89406.91,84908.8,71416.78,0.79,4097223.07
398,0,397.6,69.96,397.18,144.6,349,198,798,0,797.6,69.96,797.18,144.6,749,198,998,0,997.6,69.96,997.18,144.6,949,198,398,200,397.6,269.96,397.18,344.6,349,398,798,200,797.6,269.96,797.18,344.6,749,398,798,400,797.6,469.96,797.18,544.6,749,598,598,600,597.6,669.96,597.18,744.6,549,798,998,600,997.6,669.96,997.18,744.6,949,798,198,800,197.6,869.96,197.18,944.6,149,998,398,800,397.6,869.96,397.18,944.6,349,998,598,800,597.6,869.96,597.18,944.6,549,998,998,800,997.6,869.96,997.18,944.6,949,998,0,1000,96204.73,87065.81,84046.7,72492.61,100004.51,90488.17,87239.06,75524.12,108005.47,101647.63,98438.72,89758.18,75754.93,73764.16,76530.34,74814.71,80661.75,83789.43,91457.91,75947.43,87689.38,87208.84,85972.66,79038.7,75351.75,75459.12,79087.83,68006.72,93229.39,90338.27,90969.53,71299.02,73395.44,66917.46,67180.19,69964.29,72149.56,67574.68,67211.16,67714.19,73418.36,72922.14,74660.04,71124.59,86812.1,86626.23,87455.82,79681.21,73986.99,0.77,3966082.03
198,0,197.46,75.62,197.18,150,149,197.99,398,0,397.46,75.62,397.18,150,349,197.99,598,200,597.46,275.62,597.18,350,549,397.99,198,400,197.46,475.62,197.18,550,149,597.99,398,400,397.46,475.62,397.18,550,349,597.99,598,400,597.46,475.62,597.18,550,549,597.99,798,400,797.46,475.62,797.18,550,749,597.99,998,400,997.46,475.62,997.18,550,949,597.99,198,600,197.46,675.62,197.18,750,149,797.99,798,600,797.46,675.62,797.18,750,749,797.99,198,800,197.46,875.62,197.18,950,149,997.99,998,800,997.46,875.62,997.18,950,949,997.99,0,1010,99502.83,89387.01,82750.8,77709.14,108126.33,101875.32,93735.85,82033.98,102611.5,94233.02,87676.76,68926.12,75958.18,68480.23,66171.54,61868.86,73604.87,66267.68,62995.48,60695.72,76671.47,70953.59,66934.1,60419.57,92828.09,81921.43,76700.16,63892.45,104294.59,98348.59,93157.08,84024.31,58602.75,62859.85,70756.12,65473.08,72882.73,75991.02,78207.63,69705.03,67403.42,71028.24,77502.08,77460.35,89525.18,87058.86,85863.92,77797,78111.8,0.74,3860985.73
198,0,197.07,78.02,197.07,147.51,149,198,598,0,597.07,78.02,597.07,147.51,549,198,798,0,797.07,78.02,797.07,147.51,749,198,998,0,997.07,78.02,997.07,147.51,949,198,198,200,197.07,278.02,197.07,347.51,149,398,398,400,397.07,478.02,397.07,547.51,349,598,798,400,797.07,478.02,797.07,547.51,749,598,998,400,997.07,478.02,997.07,547.51,949,598,198,800,197.07,878.02,197.07,947.51,149,998,398,800,397.07,878.02,397.07,947.51,349,998,598,800,597.07,878.02,597.07,947.51,549,998,998,800,997.07,878.02,997.07,947.51,949,998,0,1010,94305.79,85974.79,82662.94,72508.16,95319.6,84956.35,79703.02,77852.89,100607.26,90008.07,84110.61,79572.98,107192.55,102565.58,97283.09,88215.31,75232.54,75334.69,75807.83,73471.89,77872.39,73563.9,72979.48,72166.17,86291.66,80850.25,76999.93,74304.89,95568.01,93114.81,89791.45,81658.6,76893.5,70782.3,68116.16,70301.13,78926.22,72163.88,69036.88,66951.54,83375.16,80789.55,77026.6,70957.99,91500.38,90477.56,88441.63,80644.81,74225.81,0.77,4008458.62
1,0,1,51,1,101,1,151,298,0,298,50,348,100,398,150,798,0,797.07,75.98,792.74,150,702.78,198,201,201,201,251,201,301,201,351,1000,200,1000,275.98,1000,350,802.78,398,201,401,201,451,201,501,201,551,798,300,797.07,475.98,842.74,600,702.78,648,40,760,80,720,120,680,160,590,1,801,1,870,1,940,50,998,598,800,597.07,875.98,492.74,850,502.78,998,798,800,797.07,875.98,792.74,950,702.78,998,998,800,997.07,875.98,992.74,1000,902.78,998,0,1000,94530.46,83327,78997.94,73997.53,101609.04,88041.56,85638.37,83879.29,108202.82,102720.15,98051.74,87901.76,79565.85,74257.99,74433.48,75711.13,102767.27,98257.29,94096.67,86562.64,77531.65,78653.08,79012.07,78547.27,87536.26,89288.58,92265.32,86392.23,73987.89,74564.53,81856.51,74597.64,72494.94,76934.37,73858.96,71677.74,81571.13,73486.33,70201.66,72818.1,87572.29,83135.76,75762.23,72620.96,95520.39,92302.02,88787.6,76684.17,69551.61,0.79,4081985.85
398,0,396.79,72.86,397.18,149.6,349,197.99,598,0,596.79,72.86,597.18,149.6,549,197.99,998,0,996.79,72.86,997.18,149.6,949,197.99,598,200,596.79,272.86,597.18,349.6,549,397.99,798,200,796.79,272.86,797.18,349.6,749,397.99,998,200,996.79,272.86,997.18,349.6,949,397.99,198,400,196.79,472.86,197.18,549.6,149,597.99,798,400,796.79,472.86,797.18,549.6,749,597.99,998,400,996.79,472.86,997.18,549.6,949,597.99,798,600,796.79,672.86,797.18,749.6,749,797.99,398,800,396.79,872.86,397.18,949.6,349,997.99,798,800,796.79,872.86,797.18,949.6,749,997.99,0,1000,94455.54,83035.55,75970.55,70469.81,100903.34,91184.04,82982.86,66696.27,107688.7,102953.02,102289.57,82809.12,71297.48,66190.95,64744.23,62637.49,83622.87,75417.99,71736.82,59992.22,93346.87,92014.66,91925.77,72264.27,74313.6,70777.93,71201.92,70256.37,64926.39,65166.89,70458.85,62614,86314.41,85484.11,85507.47,77268.74,69273.19,76821.63,86330.68,70190.34,73406.16,73373.98,76365.3,74474.37,83172.61,86059.67,88306.62,80933.34,80772.34,0.75,3870400.9
1,1,1,51,1,101,1,151,248,1,298,50,348,100,398,150,798,0,797.07,75.98,792.74,150,702.78,198,201,201,201,251,201,301,201,351,998,200,997.07,275.98,992.74,350,902.78,398,398,400,397.07,475.98,392.74,550,302.78,598,798,400,797.07,475.98,792.74,550,702.78,598,1,601,1,670,1,740,50,798,198,800,197.07,875.98,192.74,950,102.78,998,598,800,597.07,875.98,592.74,950,502.78,998,798,800,797.07,875.98,792.74,950,702.78,998,998,800,997.07,875.98,992.74,950,902.78,998,0,1000,94630.22,82603.49,78122.09,73880.15,98802.33,91416.85,86727.64,84404.16,107724.47,102564.12,98529.23,88827.97,79103.93,74416.22,73389.56,71715.94,103309.84,98056.43,95226.09,88672.49,80336.34,76239.98,77706.37,76428.57,83798.73,86736.24,89517.77,83025.33,78751.86,75572.91,76636.24,68450.81,74537.1,69012.9,71190.23,73026.98,81599.77,76674.94,71480.21,69004.03,85152.98,78087.77,74301.9,71278.43,94408.01,92520.34,88877.86,76763.17,71782.99,0.78,4044775.05
1,1,1,51,1,101,1,151,598,0,596.79,73.83,592.61,150,477.19,198,998,0,996.79,73.83,992.61,150,877.19,198,1,201,1,270,1,340,50,398,798,200,796.79,273.83,792.61,350,677.19,398,598,400,596.79,473.83,592.61,550,477.19,598,998,400,996.79,473.83,992.61,550,877.19,598,398,600,396.79,673.83,392.61,750,277.19,798,998,600,996.79,673.83,992.61,750,877.19,798,198,800,196.79,873.83,192.61,950,77.19,998,398,800,396.79,873.83,392.61,950,277.19,998,998,800,996.79,873.83,992.61,950,877.19,998,0,1000,97778.26,86972.51,82748.63,81258.62,101785.45,93840.08,88967.29,83351.08,107202.99,103241.94,101245.85,93100.11,78316.36,79011.91,76179.62,75170.92,88039.26,88584.48,89402.58,81175.12,77025.61,76058.95,77432.93,72803.99,96508.45,92976.43,91612.57,76010.34,70319.16,71817.87,76094.88,69981.36,88423.96,88225.78,89090.27,72908.85,71475.28,69923.95,70276.62,72847.23,73283.23,74235.39,75843.41,70974.18,86370.55,86358.23,86460.42,78222.66,71911.35,0.78,4052846.99
