X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99,X100,Y100,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,qW,Total_Power
600,0,545.95,37.52,489.69,74.99,432.46,112.16,800,0,745.95,37.52,689.69,74.99,632.46,112.16,1200,0,1145.95,37.52,1089.69,74.99,1032.46,112.16,1250,0,1300,0,1350,0,1400,0,200,200,145.95,237.52,89.69,274.99,32.46,312.16,400,200,345.95,237.52,289.69,274.99,232.46,312.16,1000,200,945.95,237.52,889.69,274.99,832.46,312.16,1400,200,1345.95,237.52,1289.69,274.99,1232.46,312.16,200,400,145.95,437.52,89.69,474.99,32.46,512.16,600,400,545.95,437.52,489.69,474.99,432.46,512.16,800,400,745.95,437.52,689.69,474.99,632.46,512.16,1200,400,1145.95,437.52,1089.69,474.99,1032.46,512.16,1250,400,1300,400,1350,400,1400,400,800,600,745.95,637.52,689.69,674.99,632.46,712.16,1000,600,945.95,637.52,889.69,674.99,832.46,712.16,1200,600,1145.95,637.52,1089.69,674.99,1032.46,712.16,1400,600,1345.95,637.52,1289.69,674.99,1232.46,712.16,200,800,145.95,837.52,89.69,874.99,32.46,912.16,400,800,345.95,837.52,289.69,874.99,232.46,912.16,600,1000,545.95,1037.52,489.69,1074.99,432.46,1112.16,800,1000,745.95,1037.52,689.69,1074.99,632.46,1112.16,200,1200,145.95,1237.52,89.69,1274.99,32.46,1312.16,400,1200,345.95,1237.52,289.69,1274.99,232.46,1312.16,600,1200,545.95,1237.52,489.69,1274.99,432.46,1312.16,1200,1200,1145.95,1237.52,1089.69,1274.99,1032.46,1312.16,40394.57,43257.7,45367,45770.38,46759.41,47526.71,48068.74,47376.71,64044.93,65524.43,58464.25,54043.33,68491.4,73856.62,81583.61,97181.29,42460.24,44929.11,46984.89,46038.34,46833.68,48063.05,51534.57,53961.37,55623.24,57632.02,57472.59,57840.85,97564.31,88342.35,72608.48,59557.67,57348.6,57796.74,54084,50937.39,48650.92,54456.89,62205.8,65179.05,61763.73,59290.01,59211.37,57983.72,73257.4,74083.49,67679.13,66076.26,75396.15,76886.02,82766.21,97555.47,69987.09,76396.78,80914.47,78769.78,73159.45,82748.38,90941.95,88446.67,76463.81,87657.75,98135.11,96173.03,98910.85,101657.32,101706.87,99057.55,51383.62,57844.6,64274.09,66382.13,61445.67,60581.9,62251.43,64738.64,72538.62,79246.58,79487.03,77325.59,86597.37,91639.2,96599.67,99961.42,74493.08,89360.75,99299.31,100444.12,76794.71,88118.4,99428.39,100466.51,98195.95,102874.16,100256.15,99221.12,98969.54,101389.77,100924.02,98796,0.75,7260222.61
200,0,146.11,37.5,89.71,74.88,32.37,112.12,400,0,346.11,37.5,289.71,74.88,209,88,600,0,546.11,37.5,489.71,74.88,432.37,112.12,1000,0,946.11,37.5,889.71,74.88,832.37,112.12,1200,0,1146.11,37.5,1089.71,74.88,1032.37,112.12,1400,0,1346.11,37.5,1289.71,74.88,1232.37,112.12,400,200,341,232,289.71,274.88,232.37,312.12,600,200,546.11,237.5,489.71,274.88,432.37,312.12,800,200,746.11,237.5,689.71,274.88,632.37,312.12,1400,200,1346.11,237.5,1289.71,274.88,1232.37,312.12,600,400,546.11,437.5,489.71,474.88,432.37,512.12,1200,400,1146.11,437.5,1089.71,474.88,1032.37,512.12,200,600,146.11,637.5,89.71,674.88,32.37,712.12,1200,600,1146.11,637.5,1089.71,674.88,1032.37,712.12,400,800,346.11,837.5,289.71,874.88,229,940,600,800,546.11,837.5,489.71,874.88,432.37,912.12,1000,800,946.11,837.5,889.71,874.88,832.37,912.12,1400,800,1346.11,837.5,1289.71,874.88,1232.37,912.12,200,1000,146.11,1037.5,89.71,1074.88,32.37,1112.12,800,1000,746.11,1037.5,689.71,1074.88,632.37,1112.12,1200,1000,1146.11,1037.5,1089.71,1074.88,1032.37,1112.12,181,1198,146.11,1237.5,89.71,1274.88,32.37,1312.12,400,1200,356,1242,289.71,1274.88,232.37,1312.12,600,1200,546.11,1237.5,489.71,1274.88,432.37,1312.12,1000,1200,946.11,1237.5,889.71,1274.88,832.37,1312.12,33581.65,36977.74,42415.78,45642.28,37177.32,36436.65,38567.78,38231.65,49038.36,45657.42,43694.15,41708.15,54963.93,59058.39,62141.45,62302.12,63092.95,66430.49,70273.96,67234.41,98042.13,90586.23,80155.5,72955.18,42365.72,44981.47,48387.87,50652.22,48671.75,51215.01,52138.41,49581.91,59738.84,59424.8,60274.11,61787.85,99439.4,100243.9,99918.59,94873.83,62301.08,62111.22,59514.63,57552.77,89784.26,79283.89,69067.61,60390.56,50452.54,52168.08,54501.59,55674.56,80350.58,77705.01,76905.04,75679.19,55807.25,64426.42,70480.62,67871.17,63723.58,67602,68835.38,71234.12,76461.43,78073.69,77827.82,77018.02,99237.43,101926.63,101290.45,98340.22,70154.12,66473.47,66085.29,66890.08,78124.98,79966.13,83982,88083.4,99146.01,101206.74,101412.84,99045.38,75523.6,87055.61,99788.73,100523.72,76130.65,86973.92,98911.66,100320.45,97413.51,102658.89,101699.85,99661.53,98486.54,101280.23,101052.05,99204.7,0.75,7190916.25
800,0,950,0,1150,0,1350,0,200,50,800,50,150,100,300,100,450,100,650,100,850,100,1300,100,250,200,300,200,650,200,950,200,1300,200,1400,200,150,250,400,250,800,250,1350,250,950,300,900,350,1250,350,1350,350,1050,400,1200,400,1400,400,250,450,450,450,1050,450,50,500,150,500,400,500,900,500,150,550,400,550,650,550,0,600,250,600,550,600,700,600,750,600,1350,600,50,650,350,650,1150,650,50,700,600,700,700,700,1400,700,700,750,850,750,1200,750,250,800,400,800,750,800,1150,800,1400,800,0,850,200,850,750,850,850,850,1050,850,900,900,1350,900,0,1000,100,1000,250,1000,550,1000,900,1000,0,1050,1100,1050,1200,1100,150,1150,250,1150,500,1150,850,1150,1200,1150,50,1200,1200,1200,300,1250,50,1300,200,1300,250,1300,400,1300,500,1300,600,1300,850,1300,1100,1300,1150,1300,1250,1300,1350,1300,0,1350,100,1350,500,1350,1100,1350,150,1400,800,1400,48202.87,65164.34,65093.79,94265.44,41641.31,51031.48,39354.63,47025.44,50039.88,48104.18,54876.79,69348.77,41700.15,46762.77,55777.92,58655.92,71648.41,98174.97,43293.43,50618.25,52852.39,84815.47,63866.8,61010.31,83533.22,83983.58,63584.84,81901.58,98354.16,53627.67,49623.84,69810.8,50120.27,52232.54,49528.09,67005.5,56768.2,61686.58,45853.25,48123.74,61716.88,51459.16,47724.42,57899.42,82103.29,51824.48,68162.44,72425.25,58908.13,57382.09,48408.12,91297.58,53015.51,60926.04,88876.64,73430.52,71891.05,54833.8,89486.1,101001.37,54769.14,66462.21,67627.35,60938.87,77544.24,67800.96,97868.57,53084.9,64150.24,69913.65,85207.56,75532.01,61966.57,64708.5,69305.35,68227.56,70710.28,82468.19,84447.88,71979.19,68321.63,81385.51,86958.42,81891.28,93137.32,104671.1,87891.6,82817.81,92895.57,100235.87,75899.62,100295.9,96504.66,96615.68,94318.2,86943.57,98690.58,98938.4,98287.82,97767.13,0.73,7001016.75
1200,0,1145.95,37.46,1089.74,74.87,1032.16,112.09,1400,0,1345.95,37.46,1289.74,74.87,1232.16,112.09,200,200,145.95,237.46,89.74,274.87,32.16,312.09,400,200,345.95,237.46,289.74,274.87,232.16,312.09,600,200,545.95,237.46,489.74,274.87,432.16,312.09,1000,200,945.95,237.46,889.74,274.87,832.16,312.09,1200,200,1145.95,237.46,1089.74,274.87,1032.16,312.09,1400,200,1345.95,237.46,1289.74,274.87,1232.16,312.09,200,400,145.95,437.46,89.74,474.87,32.16,512.09,600,400,545.95,437.46,489.74,474.87,432.16,512.09,1000,400,945.95,437.46,889.74,474.87,832.16,512.09,1400,400,1345.95,437.46,1289.74,474.87,1232.16,512.09,200,600,145.95,637.46,89.74,674.87,32.16,712.09,600,600,545.95,637.46,489.74,674.87,432.16,712.09,800,600,745.95,637.46,689.74,674.87,632.16,712.09,200,800,145.95,837.46,89.74,874.87,32.16,912.09,600,800,545.95,837.46,489.74,874.87,432.16,912.09,1000,800,945.95,837.46,889.74,874.87,832.16,912.09,400,1000,345.95,1037.46,289.74,1074.87,232.16,1112.09,600,1000,545.95,1037.46,489.74,1074.87,432.16,1112.09,800,1000,745.95,1037.46,689.74,1074.87,632.16,1112.09,1000,1000,945.95,1037.46,889.74,1074.87,832.16,1112.09,1400,1000,1345.95,1037.46,1289.74,1074.87,1232.16,1112.09,200,1200,145.95,1237.46,89.74,1274.87,32.16,1312.09,400,1200,345.95,1237.46,289.74,1274.87,232.16,1312.09,57920.91,55929.41,56510.16,55783.6,97550.44,90966.11,77540.77,66481.98,36239.25,38301.15,38978.99,38579.84,39523.4,39066.37,42173.1,43295.32,56848.26,53028.61,46947.25,42072.33,61400,65440.99,66916.95,64937.94,64061.66,68138.02,76946.44,81335.28,98651.4,90952.81,80072.32,73517.64,46513.21,46071.72,43953.84,42861.25,53764.39,50012.6,46395.1,44205.37,86286.71,86919.36,82060.78,72080,99431.91,100093.76,99763.1,94472.71,52945.41,52555.5,51190.94,49260.5,51440.87,52840.35,53557.93,53169.5,66346.89,64088.72,62939.92,63078.81,58531.55,61355.37,62712.9,64448.29,65920.71,66002.99,66487.79,67378.71,83924.7,81935.32,78190.46,74163.17,72942.07,79931.38,80312.5,76760.81,75140.35,88999.07,98991.48,100899.7,76952.78,88589.89,98187.56,101175.98,97096.88,101915.96,101187.44,99316.96,98851.67,101282.55,100897.89,98660.36,77134.18,88692.62,98471.27,101137.64,99105.92,102037.49,101269.77,99462.72,0.74,7170866.71
200,0,146.05,37.45,89.78,74.94,32.41,112.14,600,0,546.05,37.45,489.78,74.94,432.41,112.14,1200,0,1146.05,37.45,1089.78,74.94,1032.41,112.14,1400,0,1346.05,37.45,1289.78,74.94,1232.41,112.14,200,200,146.05,237.45,89.78,274.94,32.41,312.14,400,200,346.05,237.45,289.78,274.94,232.41,312.14,800,200,746.05,237.45,689.78,274.94,632.41,312.14,1000,200,946.05,237.45,889.78,274.94,832.41,312.14,1400,200,1346.05,237.45,1289.78,274.94,1232.41,312.14,400,400,346.05,437.45,289.78,474.94,232.41,512.14,800,400,746.05,437.45,689.78,474.94,632.41,512.14,1200,400,1146.05,437.45,1089.78,474.94,1032.41,512.14,1400,400,1346.05,437.45,1289.78,474.94,1232.41,512.14,400,600,346.05,637.45,289.78,674.94,232.41,712.14,600,600,546.05,637.45,489.78,674.94,432.41,712.14,800,600,746.05,637.45,689.78,674.94,632.41,712.14,1000,600,946.05,637.45,889.78,674.94,832.41,712.14,200,800,146.05,837.45,89.78,874.94,32.41,912.14,400,800,346.05,837.45,289.78,874.94,232.41,912.14,800,800,746.05,837.45,689.78,874.94,632.41,912.14,1200,800,1146.05,837.45,1089.78,874.94,1032.41,912.14,200,1000,146.05,1037.45,89.78,1074.94,32.41,1112.14,1200,1000,1146.05,1037.45,1089.78,1074.94,1032.41,1112.14,200,1200,146.05,1237.45,89.78,1274.94,32.41,1312.14,400,1200,346.05,1237.45,289.78,1274.94,232.41,1312.14,36650.49,35367.13,35896.17,36816.62,44249.93,42930.56,44442.38,44198.59,59268.64,59912.88,61981.39,62211.42,98074.61,90650.22,77095.18,67132.69,37658.41,40367.92,46021.91,48875,46086.13,45188.39,43782.82,42640.05,51105.85,51870.05,50664.45,48622.59,64424.54,65631.08,66234.13,63339.41,98881.6,91914.64,82332.88,74679.64,51136.93,52061.54,52736.36,53523.12,61333.79,57122.54,53426.34,51039.97,76149.26,85043.78,91242.83,85026.6,99489.93,101878.08,101579.37,99888.99,62091.06,69952.84,74883.27,72121.04,55338.92,66233.92,78962.76,86712.44,58904.42,63244.16,67931.18,71021.52,74677.71,70575.9,70826.38,72451.62,69051.36,69087.62,63063.82,58742.26,96645.96,100440.01,97040.07,88345.51,83270.88,92624.51,96986.32,99710.67,97802.56,91201.73,81427.99,75072.04,78603.08,72512.51,68687.14,68046.01,98748.34,101449.26,100718.8,99007.98,76041.28,88231.77,98180.95,100718.7,99041.26,101929.75,101539.96,99360.86,0.74,7159139.9
65.03,82.65,277.66,0,370.02,62.62,489.55,127.71,659.41,51.34,742.81,114.4,878.78,20.87,1103.86,0,1160.24,121.98,1379.2,54.62,0,322.58,224.34,203.15,335.54,197.38,431.83,202.48,623.21,203.37,830.61,209.78,964.36,206.07,1121.83,200.38,1274.85,230.38,1262.74,169.35,82.21,362.71,259.3,351.78,382.67,399.79,481.35,391.01,550.47,349.96,785.09,269.23,946.06,398.74,1042.67,287.39,1199.7,409.06,1325.85,307.36,31.48,468.42,156.97,487.91,337.65,501.58,520.78,493.57,570.7,481.32,812.43,456.19,905.39,490.91,1090.26,474.15,1273.86,455.29,1327.92,466.25,119.02,630.72,272.5,632.34,305.48,689.3,428.39,574.22,622.52,631.02,818.82,699.69,1026.19,559.7,1088.55,626.77,1244.14,613.2,1413.06,660.08,124.76,717.21,174.37,678.48,315.28,829.03,536.61,715.93,660.27,772.02,817.55,783.54,933.98,834.8,1019.51,799.87,1251.97,760.23,1338.94,709.36,82.57,969.43,213.63,981.49,338.16,875.61,499.75,943.76,685.87,864.51,892.39,886.59,935.85,923.19,1019.65,930.07,1240.67,879.96,1377.33,930.79,0.7,1041.52,243.72,1065.63,345.45,1061.99,433.21,1070.71,671.44,1050.09,841.54,1025.91,808.29,1128.48,1010.55,1044.55,1225.63,1004.85,1311.94,1045.24,141.31,1269.4,257.89,1222.95,333.03,1261.91,478.66,1169.28,658.09,1202.23,750.32,1256.52,893.21,1155.44,1128.8,1211.64,1270.44,1169.39,1371.27,1184.06,97.37,1368.9,271.42,1408.74,312.95,1326.29,425.53,1373.08,611.34,1277.82,802.68,1391.82,890.01,1341.42,1124.92,1378.05,1184.53,1327.53,1406.02,1358.26,38267.68,36811.86,38656.94,44222.66,43577.79,45231.71,53051.93,61303.12,63223.11,95837.13,39944.49,41476.88,41487.46,45846.3,50212.98,51128.97,55076.33,66630.25,80005.64,71338.45,43970.72,44120.77,45610.84,47785.58,49294.52,52581.03,56723.42,61137.26,63986.44,92860.45,44333.27,48875.36,52834.89,48118.59,51929.5,56159.92,60300.33,69142.08,72938.63,89265.33,45448.56,50725.05,55862.21,54256.53,49727.95,50573.88,61753.77,70646.02,76354.21,100156.08,55761.06,55903.37,55001.25,57008.21,58419.98,56300.77,62296.68,69420.91,84568.06,94848.71,67612.08,63058.79,62370.23,70318.76,67343.73,63543.06,68591,73978.32,75483.81,98497.33,71600.54,77263.4,79848.61,74365.01,70973.91,76369.39,79758.55,78161.56,72253.95,85543.93,90667.29,71711.78,85712.55,88649.06,80349.65,82616.21,88477.3,83423.75,86094.46,91129.71,97650.66,98370.25,93392.27,96444.34,94769.12,98725.02,98261.9,99295.9,100055.93,96424.33,0.7,6779491.27
200,0,146.24,37.47,89.87,74.87,32.53,112.16,600,0,546.24,37.47,489.87,74.87,432.53,112.16,1200,0,1146.24,37.47,1089.87,74.87,1032.53,112.16,1400,0,1346.24,37.47,1289.87,74.87,1232.53,112.16,1000,200,946.24,237.47,889.87,274.87,832.53,312.16,1200,200,1146.24,237.47,1089.87,274.87,1032.53,312.16,1400,200,1346.24,237.47,1289.87,274.87,1232.53,312.16,200,400,146.24,437.47,89.87,474.87,32.53,512.16,600,400,546.24,437.47,489.87,474.87,432.53,512.16,800,400,746.24,437.47,689.87,474.87,632.53,512.16,1200,400,1146.24,437.47,1089.87,474.87,1032.53,512.16,200,600,146.24,637.47,89.87,674.87,32.53,712.16,400,600,346.24,637.47,289.87,674.87,232.53,712.16,600,600,546.24,637.47,489.87,674.87,432.53,712.16,1200,600,1146.24,637.47,1089.87,674.87,1032.53,712.16,400,800,346.24,837.47,289.87,874.87,232.53,912.16,600,800,546.24,837.47,489.87,874.87,432.53,912.16,800,800,746.24,837.47,689.87,874.87,632.53,912.16,200,1000,146.24,1037.47,89.87,1074.87,32.53,1112.16,800,1000,746.24,1037.47,689.87,1074.87,632.53,1112.16,200,1200,146.24,1237.47,89.87,1274.87,32.53,1312.16,400,1200,346.24,1237.47,289.87,1274.87,232.53,1312.16,800,1200,746.24,1237.47,689.87,1274.87,632.53,1312.16,1200,1200,1146.24,1237.47,1089.87,1274.87,1032.53,1312.16,1400,1200,1346.24,1237.47,1289.87,1274.87,1232.53,1312.16,43034.27,42657.78,40484.62,38053.17,51859.45,52554.79,51025.57,49304.2,61351.92,60525.93,60487.52,56849.77,97932.54,90796.18,81798.41,73281.56,56573.37,59896.85,63827.31,65199.19,74526.76,76346.03,73326.62,66419.2,100015.33,102571.95,101043.94,96683.06,39206.75,38663.48,41040.51,41968.65,54489.76,53223.44,49469.54,44888.71,70577.33,74021.25,72496.46,66932.66,96684.49,89120.17,76900.23,69877.38,42915.61,49064.04,55974.45,58682.26,42480.86,45326.49,50027.26,53118.82,58648.34,52735.81,50284.36,49154.53,95058.38,92926.43,90753.64,82845.51,55616.42,67773.42,77503.94,78868.34,51976.16,57844,65578.58,74289.13,73784.41,70255.04,64559.73,61243.95,75346.01,71273.07,68277.81,67658.6,80828.71,80946.61,77593.26,74795.88,76587.43,88995.36,99350.55,101059.6,96438.43,102336.64,101870.78,99960.35,96877.57,102583.24,101082.79,99315.45,76429.91,87635.5,98532.14,99896.28,99043.15,101226.76,100934.61,98961.18,0.74,7163115.67
400,0,346.01,37.49,289.75,74.99,232.43,112.26,600,0,546.01,37.49,489.75,74.99,432.43,112.26,1000,0,946.01,37.49,889.75,74.99,832.43,112.26,1200,0,1146.01,37.49,1089.75,74.99,1032.43,112.26,400,200,346.01,237.49,289.75,274.99,232.43,312.26,600,200,546.01,237.49,489.75,274.99,432.43,312.26,1200,200,1146.01,237.49,1089.75,274.99,1032.43,312.26,1400,200,1346.01,237.49,1289.75,274.99,1232.43,312.26,200,400,146.01,437.49,89.75,474.99,32.43,512.26,400,400,346.01,437.49,289.75,474.99,232.43,512.26,800,400,746.01,437.49,689.75,474.99,632.43,512.26,1200,400,1146.01,437.49,1089.75,474.99,1032.43,512.26,1400,400,1346.01,437.49,1289.75,474.99,1232.43,512.26,400,600,346.01,637.49,289.75,674.99,232.43,712.26,600,600,546.01,637.49,489.75,674.99,432.43,712.26,1000,600,946.01,637.49,889.75,674.99,832.43,712.26,1400,600,1346.01,637.49,1289.75,674.99,1232.43,712.26,1200,800,1146.01,837.49,1089.75,874.99,1032.43,912.26,1400,800,1346.01,837.49,1289.75,874.99,1232.43,912.26,200,1000,146.01,1037.49,89.75,1074.99,32.43,1112.26,1000,1000,946.01,1037.49,889.75,1074.99,832.43,1112.26,1400,1000,1346.01,1037.49,1289.75,1074.99,1232.43,1112.26,800,1200,746.01,1237.49,689.75,1274.99,632.43,1312.26,1000,1200,946.01,1237.49,889.75,1274.99,832.43,1312.26,1400,1200,1346.01,1237.49,1289.75,1274.99,1232.43,1312.26,34942.23,34912.42,34476.9,34862.53,42111.01,42407.43,41814.45,38007.77,41598.31,41050.46,42656.14,43614.71,70247.25,57931.14,48839.14,43338.29,38844.07,40748.15,42392.66,41748.85,45042.93,44667.15,45946.21,46842.36,55691.32,52106.11,49629.09,47266.62,97198.61,89261.26,76085.46,63813.97,45116.17,52326.89,63454.13,69758.42,50087.88,49700.66,51590.65,53355.91,47910.37,49154.2,52524.56,54767.55,57196.6,56242.8,57316.02,55368.77,98181.63,88686.7,75895.32,64644.09,55674.06,64545.72,74313.91,79532.7,59961.74,64455.19,67443.2,68647.38,53739.63,56124.08,57402.03,59334.41,97960.29,89168.83,77311.99,65640.48,59173.49,62276.39,69132.16,73930.33,96917.5,89906.88,77605.34,67685.01,94565.84,100325.4,102242.7,100217.42,81738.21,82313.04,78431.92,74924.14,98135.41,90996.7,81772.33,75380.07,76936.17,88705.23,98148.08,101095.72,96779.96,102232.41,101429.49,99441.8,99020.76,101347.03,100933.49,98826.83,0.69,6677197.2
400,0,346.11,37.46,289.96,74.87,232.55,112.25,800,0,746.11,37.46,689.96,74.87,632.55,112.25,1000,0,946.11,37.46,889.96,74.87,832.55,112.25,1200,0,1146.11,37.46,1089.96,74.87,1032.55,112.25,1250,0,1300,0,1350,0,1400,0,800,200,746.11,237.46,689.96,274.87,632.55,312.25,1400,200,1346.11,237.46,1289.96,274.87,1232.55,312.25,400,400,346.11,437.46,289.96,474.87,232.55,512.25,600,400,546.11,437.46,489.96,474.87,432.55,512.25,1000,400,946.11,437.46,889.96,474.87,832.55,512.25,1200,400,1146.11,437.46,1089.96,474.87,1032.55,512.25,200,600,146.11,637.46,89.96,674.87,32.55,712.25,400,600,346.11,637.46,289.96,674.87,232.55,712.25,800,600,746.11,637.46,689.96,674.87,632.55,712.25,1200,600,1146.11,637.46,1089.96,674.87,1032.55,712.25,1250,601,1300,601,1350,601,1400,601,200,800,146.11,837.46,89.96,874.87,32.55,912.25,800,800,746.11,837.46,689.96,874.87,632.55,912.25,1000,800,946.11,837.46,889.96,874.87,832.55,912.25,200,1000,146.11,1037.46,89.96,1074.87,32.55,1112.25,600,1000,546.11,1037.46,489.96,1074.87,432.55,1112.25,1000,1000,946.11,1037.46,889.96,1074.87,832.55,1112.25,200,1200,146.11,1237.46,89.96,1274.87,32.55,1312.25,400,1200,346.11,1237.46,289.96,1274.87,232.55,1312.25,600,1200,546.11,1237.46,489.96,1274.87,432.55,1312.25,45068.62,44805.8,44564,43825.22,46371.29,46356.67,46344.8,44851.9,54635.34,56684.27,57455.39,55396.38,70670.26,74762.15,67953.23,64161.19,73379.3,75705.19,80965.62,97533.28,53444.77,55151.58,56698.51,55494.82,99249.46,100737.21,93663.74,84626.88,47427.63,48875.92,52176.99,52929.32,55710.59,55294.18,56546,56586.91,57919.77,65690.1,74163.25,73808.61,74017.19,70730.97,70840.91,73005.75,52738.49,53237.99,52513.98,49481.71,63371.52,67584.4,68697.82,66116.35,72439.9,65006.92,60689.33,59669.48,92061.52,105756.58,101658.08,100286.87,90046.28,89179.29,88641.56,97304.42,65332.55,60728.77,55927.19,52976.02,64537.44,70874.98,82064.25,89183.59,97939.87,91354,82370.77,75787.06,66285.75,65653.45,66063.48,67666.91,95773.03,92538.46,83194.75,75256.03,99814.74,101757.34,101605.57,99516.1,75635.81,88357.95,99721.28,100304.45,75628.1,88947.46,99453.96,100383.7,99461.39,101786.36,100576.25,99785.63,0.76,7307007.92
200,0,146.14,37.48,89.96,75.08,32.5,112.33,600,0,546.14,37.48,489.96,75.08,432.5,112.33,1000,0,946.14,37.48,889.96,75.08,832.5,112.33,1200,0,1146.14,37.48,1089.96,75.08,1032.5,112.33,1250,0,1300,0,1350,0,1400,0,1400,200,1346.14,237.48,1289.96,275.08,1232.5,312.33,200,400,146.14,437.48,89.96,475.08,32.5,512.33,400,400,346.14,437.48,289.96,475.08,232.5,512.33,800,400,746.14,437.48,689.96,475.08,632.5,512.33,200,600,146.14,637.48,89.96,675.08,32.5,712.33,800,600,746.14,637.48,689.96,675.08,632.5,712.33,1400,600,1346.14,637.48,1289.96,675.08,1232.5,712.33,200,800,146.14,837.48,89.96,875.08,32.5,912.33,600,800,546.14,837.48,489.96,875.08,432.5,912.33,1000,800,946.14,837.48,889.96,875.08,832.5,912.33,1400,800,1346.14,837.48,1289.96,875.08,1232.5,912.33,200,1000,146.14,1037.48,89.96,1075.08,32.5,1112.33,400,1000,346.14,1037.48,289.96,1075.08,232.5,1112.33,600,1000,546.14,1037.48,489.96,1075.08,432.5,1112.33,800,1000,746.14,1037.48,689.96,1075.08,632.5,1112.33,1000,1000,946.14,1037.48,889.96,1075.08,832.5,1112.33,1400,1000,1346.14,1037.48,1289.96,1075.08,1232.5,1112.33,200,1200,146.14,1237.48,89.96,1275.08,32.5,1312.33,400,1200,346.14,1237.48,289.96,1275.08,232.5,1312.33,1400,1200,1346.14,1237.48,1289.96,1275.08,1232.5,1312.33,43533.71,42001.51,40850.02,38950.41,55678.4,54844.35,51420.12,48953.2,57279.32,61656.09,66894.99,66441.85,70290.29,73337.37,69351.2,68795.22,71911.17,74788.58,81900.4,96779.82,98580.77,98490.42,92071.69,81742.71,42871.62,43746.59,44489.21,40664.54,48437.29,50813.42,52798.43,52874.12,59956.54,55388.39,51514.95,48010.81,53336.86,50657.59,48080.39,44920.82,58764.94,56944.55,58559.81,59484.01,97359.45,88815.38,77045.69,65213.52,58467.3,56556.74,54281.48,52519.33,64330.27,64333.63,65550.08,66787.72,70014.57,70943.4,69629.37,69031.52,97710.07,89446.42,77085.76,67411.83,61074.61,63075.94,66523.63,69325.7,73917.82,80000.3,79655.8,76590.34,75431.43,88695.01,100462.28,101125,74128.62,88234.34,98654.57,100666.11,83903.58,92313.83,96482.06,99176.17,97707.36,91024.9,81711.84,75034.52,77163.79,88581.49,98802.08,100866.66,98703.78,102422.02,101942.79,99245.92,98872.71,101285.22,100686.51,98614.88,0.75,7233495.59
